ID_ZLECENIA_PALONA;DTZAPIS;ILOSC_PALONA;NUMERZASYPU;IDZLECENIE;NUMERPIECA;Anulowany;Zagubiona;SUMA_ZIELONEJ;QuantityError;PREV_ILOSC_PALONA;Posted;ZbiornikKawyPalonej;LockedByEditor;dtLastEdited;ExternalErrorCleaner;READJUSTED_BY;TruckNo1;TruckNo2;dtRoastingStart;dtRoastingFinish;ikWh_counter_start;ikWh_counter_finish;im3_counter_start;im3_counter_finish;ikWh_multiplier;im3_multiplier;ikWh_unit_name;im3_unit_name;ikWh_consumption;im3_consumption;ikWh_counter1_start;ikWh_counter1_finish;ikWh_multiplier1;ikWh_unit_name1;ikWh_consumption1;ikWh_total_consumption;lTriggerCounter
1197215;2023-11-21 23:31:02.503;340,8;2;137696;3000;0;NULL;400,7;0;340,8;1;633;NULL;2023-11-21 23:54:42.490;NULL;NULL;NULL;NULL;2023-11-21 23:39:17.763;2023-11-21 23:45:13.967;1006213;1006224;450918;450926;1;1;kWh;m3;11;8;NULL;NULL;NULL;NULL;NULL;11;379
1197214;2023-11-21 23:26:44.767;507,5;2;137695;4000;0;NULL;600,5;0;507,5;1;606;NULL;2023-11-21 23:59:41.920;NULL;NULL;NULL;NULL;2023-11-21 23:46:11.197;2023-11-21 23:53:24.563;3793028;3793038;9549269;9550599;1;1;kWh;m3;10;1330;9795642;9796035;0,01;kWh;3,93;13,93;7340
1197213;2023-11-21 23:24:35.000;340,9;1;137696;3000;0;NULL;400,6;0;340,9;1;633;NULL;2023-11-21 23:46:42.683;NULL;NULL;NULL;NULL;2023-11-21 23:30:29.630;2023-11-21 23:37:13.620;1006194;1006209;450908;450917;1;1;kWh;m3;15;9;NULL;NULL;NULL;NULL;NULL;15;377
1197212;2023-11-21 23:18:04.000;505,9;1;137695;4000;0;NULL;600,6;0;505,9;1;606;NULL;2023-11-21 23:47:42.620;NULL;NULL;NULL;NULL;2023-11-21 23:34:17.730;2023-11-21 23:41:22.237;3793014;3793023;9547950;9549269;1;1;kWh;m3;9;1319;9795436;9795565;0,01;kWh;1,29;10,29;7339
1197211;2023-11-21 23:15:03.117;341,2;15;137693;3000;0;NULL;400,8;0;341,2;1;632;NULL;2023-11-21 23:36:42.727;NULL;NULL;NULL;NULL;2023-11-21 23:22:09.510;2023-11-21 23:28:37.060;1006173;1006189;450898;450907;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;375
1197210;2023-11-21 23:07:41.360;341,1;14;137693;3000;0;NULL;400,6;0;341,1;1;632;NULL;2023-11-21 23:29:42.313;NULL;NULL;NULL;NULL;2023-11-21 23:14:31.210;2023-11-21 23:21:22.783;1006155;1006171;450889;450898;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;373
1197209;2023-11-21 23:02:39.290;341,2;13;137693;3000;0;NULL;400,8;0;341,2;1;617;NULL;2023-11-21 23:22:42.447;NULL;NULL;NULL;NULL;2023-11-21 23:07:25.023;2023-11-21 23:13:45.980;1006139;1006155;450879;450888;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;371
1197208;2023-11-21 22:54:49.810;501,3;6;137694;4000;0;NULL;603,8;0;501,3;1;652;NULL;2023-11-21 23:33:42.060;NULL;NULL;NULL;NULL;2023-11-21 23:20:57.063;2023-11-21 23:28:37.160;3792998;3793008;9546717;9547950;1;1;kWh;m3;10;1233;9795192;9795336;0,01;kWh;1,44;11,44;7338
1197207;2023-11-21 22:53:19.217;341,5;12;137693;3000;0;NULL;401,2;0;341,5;1;617;NULL;2023-11-21 23:15:42.333;NULL;NULL;NULL;NULL;2023-11-21 22:59:52.117;2023-11-21 23:06:21.800;1006121;1006137;450870;450879;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;369
1197206;2023-11-21 22:46:37.150;500,9;5;137694;4000;0;NULL;603,1;0;500,9;1;652;NULL;2023-11-21 23:22:42.477;NULL;NULL;NULL;NULL;2023-11-21 23:02:58.987;2023-11-21 23:09:57.803;3792976;3792987;9545534;9546717;1;1;kWh;m3;11;1183;9794844;9794995;0,01;kWh;1,51;12,51;7337
1197205;2023-11-21 22:45:56.503;341,6;11;137693;3000;0;NULL;401,2;0;341,6;1;617;NULL;2023-11-21 23:07:43.050;NULL;NULL;NULL;NULL;2023-11-21 22:52:56.007;2023-11-21 22:58:54.537;1006105;1006121;450861;450870;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;367
1197204;2023-11-21 22:38:28.660;501;4;137694;4000;0;NULL;603;0;501;0;652;NULL;2023-11-21 23:14:12.937;NULL;NULL;NULL;NULL;2023-11-21 22:54:36.217;2023-11-21 23:01:27.023;3792965;3792974;9544341;9545438;1;1;kWh;m3;9;1097;9794707;9794815;0,01;kWh;1,08;10,08;7336
1197203;2023-11-21 22:38:00.520;341,6;10;137693;3000;0;NULL;401,4;0;341,6;1;617;NULL;2023-11-21 23:01:42.460;NULL;NULL;NULL;NULL;2023-11-21 22:46:13.823;2023-11-21 22:51:33.453;1006090;1006102;450851;450860;1;1;kWh;m3;12;9;NULL;NULL;NULL;NULL;NULL;12;365
1197202;2023-11-21 22:30:38.140;342,2;9;137693;3000;0;NULL;401,3;0;342,2;1;617;NULL;2023-11-21 22:52:42.530;NULL;NULL;NULL;NULL;2023-11-21 22:37:26.027;2023-11-21 22:44:20.423;1006071;1006086;450842;450851;1;1;kWh;m3;15;9;NULL;NULL;NULL;NULL;NULL;15;363
1197201;2023-11-21 22:25:12.657;501,7;3;137694;4000;0;NULL;603,6;0;501,7;1;651;NULL;2023-11-21 22:59:43.187;NULL;NULL;NULL;NULL;2023-11-21 22:46:13.920;2023-11-21 22:53:35.910;3792953;3792964;9543143;9544341;1;1;kWh;m3;11;1198;9794542;9794689;0,01;kWh;1,47;12,47;7334
1197200;2023-11-21 22:23:35.780;341,3;8;137693;3000;0;NULL;400,7;0;341,3;1;617;NULL;2023-11-21 22:46:42.430;NULL;NULL;NULL;NULL;2023-11-21 22:29:58.687;2023-11-21 22:36:46.963;1006054;1006070;450833;450842;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;361
1197199;2023-11-21 22:15:48.513;341,8;7;137693;3000;0;NULL;400,8;0;341,8;1;617;NULL;2023-11-21 22:37:42.760;NULL;NULL;NULL;NULL;2023-11-21 22:23:55.553;2023-11-21 22:29:34.150;1006039;1006053;450825;450833;1;1;kWh;m3;14;8;NULL;NULL;NULL;NULL;NULL;14;359
1197198;2023-11-21 22:15:48.070;501,4;2;137694;4000;0;NULL;603,5;0;501,4;1;651;NULL;2023-11-21 22:52:42.550;NULL;NULL;NULL;NULL;2023-11-21 22:37:26.133;2023-11-21 22:45:22.473;3792942;3792951;9541895;9543122;1;1;kWh;m3;9;1227;9794246;9794516;0,01;kWh;2,7;11,7;7333
1197197;2023-11-21 22:10:01.000;500,7;1;137694;4000;0;NULL;602,3;0;500,7;1;651;NULL;2023-11-21 22:36:42.437;NULL;NULL;NULL;NULL;2023-11-21 22:23:55.657;2023-11-21 22:30:49.823;3792925;3792935;9540606;9541895;1;1;kWh;m3;10;1289;9793985;9794126;0,01;kWh;1,41;11,41;7332
1197196;2023-11-21 22:08:36.873;341,6;6;137693;3000;0;NULL;400,6;0;341,6;1;617;NULL;2023-11-21 22:30:43.540;NULL;NULL;NULL;NULL;2023-11-21 22:15:19.423;2023-11-21 22:22:03.903;1006019;1006036;450814;450823;1;1;kWh;m3;17;9;NULL;NULL;NULL;NULL;NULL;17;357
1197195;2023-11-21 22:01:04.020;342,6;5;137693;3000;0;NULL;402,4;0;342,6;1;617;NULL;2023-11-21 22:25:12.140;NULL;NULL;NULL;NULL;2023-11-21 22:07:52.330;2023-11-21 22:14:36.760;1006003;1006019;450805;450814;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;355
1197194;2023-11-21 21:50:38.223;341,4;4;137693;3000;0;NULL;400,8;0;341,4;1;617;NULL;2023-11-21 22:15:42.517;NULL;NULL;NULL;NULL;2023-11-21 22:00:42.147;2023-11-21 22:06:55.863;1005986;1006001;450794;450804;1;1;kWh;m3;15;10;NULL;NULL;NULL;NULL;NULL;15;353
1197193;2023-11-21 21:41:37.330;343,2;3;137693;3000;0;NULL;402,4;0;343,2;1;617;NULL;2023-11-21 22:05:42.533;NULL;NULL;NULL;NULL;2023-11-21 21:49:51.883;2023-11-21 21:56:51.610;1005962;1005978;450782;450793;1;1;kWh;m3;16;11;NULL;NULL;NULL;NULL;NULL;16;351
1197192;2023-11-21 21:32:45.550;341,9;2;137693;3000;0;NULL;400,6;0;341,9;1;617;NULL;2023-11-21 21:54:41.947;NULL;NULL;NULL;NULL;2023-11-21 21:39:35.690;2023-11-21 21:46:29.670;1005938;1005954;450771;450781;1;1;kWh;m3;16;10;NULL;NULL;NULL;NULL;NULL;16;349
1197191;2023-11-21 21:12:17.000;344,5;1;137693;3000;0;NULL;402,4;0;344,5;1;617;NULL;2023-11-21 21:47:41.830;NULL;NULL;NULL;NULL;2023-11-21 21:31:51.033;2023-11-21 21:38:46.113;1005922;1005937;450759;450771;1;1;kWh;m3;15;12;NULL;NULL;NULL;NULL;NULL;15;347
1197190;2023-11-21 20:54:48.113;338,6;16;137692;3000;0;NULL;399,8;0;338,6;1;654;NULL;2023-11-21 21:21:44.547;NULL;NULL;NULL;NULL;2023-11-21 21:03:39.587;2023-11-21 21:11:42.870;1005857;1005877;450746;450755;1;1;kWh;m3;20;9;NULL;NULL;NULL;NULL;NULL;20;345
1197189;2023-11-21 20:47:11.333;523,2;19;137691;4000;0;NULL;630,7;0;523,2;1;650;NULL;2023-11-21 21:38:00.883;NULL;NULL;NULL;NULL;2023-11-21 21:19:37.043;2023-11-21 21:29:16.160;3792862;3792875;9539320;9540606;1;1;kWh;m3;13;1286;9792839;9793020;0,01;kWh;1,81;14,81;7331
1197188;2023-11-21 20:45:54.157;338,7;15;137692;3000;0;NULL;400;0;338,7;1;654;NULL;2023-11-21 21:11:43.930;NULL;NULL;NULL;NULL;2023-11-21 20:53:52.563;2023-11-21 21:01:56.983;1005835;1005854;450737;450745;1;1;kWh;m3;19;8;NULL;NULL;NULL;NULL;NULL;19;343
1197187;2023-11-21 20:36:33.803;338,4;14;137692;3000;0;NULL;400;0;338,4;1;654;NULL;2023-11-21 21:03:00.707;NULL;NULL;NULL;NULL;2023-11-21 20:46:11.257;2023-11-21 20:53:10.660;1005817;1005833;450730;450737;1;1;kWh;m3;16;7;NULL;NULL;NULL;NULL;NULL;16;341
1197186;2023-11-21 20:34:30.163;524,3;18;137691;4000;0;NULL;630,5;0;524,3;1;649;NULL;2023-11-21 21:17:43.380;NULL;NULL;NULL;NULL;2023-11-21 21:00:18.240;2023-11-21 21:10:04.550;3792839;3792853;9538075;9539320;1;1;kWh;m3;14;1245;9792487;9792671;0,01;kWh;1,84;15,84;7330
1197185;2023-11-21 20:26:31.730;337,4;13;137692;3000;0;NULL;399,8;0;337,4;0;654;NULL;2023-11-21 20:53:34.597;NULL;NULL;NULL;NULL;2023-11-21 20:35:19.640;2023-11-21 20:44:20.107;1005792;1005812;450720;450728;1;1;kWh;m3;20;8;NULL;NULL;NULL;NULL;NULL;20;339
1197184;2023-11-21 20:22:20.663;522,8;17;137691;4000;0;NULL;631,1;0;522,8;1;649;NULL;2023-11-21 21:06:43.747;NULL;NULL;NULL;NULL;2023-11-21 20:46:51.163;2023-11-21 20:58:20.373;3792821;3792837;9536827;9538075;1;1;kWh;m3;16;1248;9792234;9792452;0,01;kWh;2,18;18,18;7329
1197183;2023-11-21 20:16:50.743;338,7;12;137692;3000;0;NULL;399,8;0;338,7;1;654;NULL;2023-11-21 20:43:42.020;NULL;NULL;NULL;NULL;2023-11-21 20:26:18.930;2023-11-21 20:34:17.507;1005771;1005790;450712;450719;1;1;kWh;m3;19;7;NULL;NULL;NULL;NULL;NULL;19;337
1197182;2023-11-21 20:09:59.140;522,8;16;137691;4000;0;NULL;630,7;0;522,8;1;651;NULL;2023-11-21 20:53:42.930;NULL;NULL;NULL;NULL;2023-11-21 20:33:51.960;2023-11-21 20:45:23.027;3792803;3792817;9535740;9536827;1;1;kWh;m3;14;1087;9792005;9792200;0,01;kWh;1,95;15,95;7328
1197181;2023-11-21 20:05:44.993;338;11;137692;3000;0;NULL;399,8;0;338,3;0;650;NULL;2023-11-21 20:33:51.793;NULL;NULL;10;NULL;2023-11-21 20:16:34.333;2023-11-21 20:24:51.060;1005750;1005768;450701;450710;1;1;kWh;m3;18;9;NULL;NULL;NULL;NULL;NULL;18;335
1197180;2023-11-21 19:57:30.783;525;15;137691;4000;0;NULL;634;0;525;1;651;NULL;2023-11-21 20:41:42.413;NULL;NULL;NULL;NULL;2023-11-21 20:21:30.123;2023-11-21 20:33:29.620;3792785;3792803;9534484;9535740;1;1;kWh;m3;18;1256;9791592;9791996;0,01;kWh;4,04;22,04;7327
1197179;2023-11-21 19:53:48.010;338;10;137692;3000;0;NULL;400;0;338;1;649;NULL;2023-11-21 20:20:42.720;NULL;NULL;4;NULL;2023-11-21 20:03:17.463;2023-11-21 20:10:55.010;1005717;1005737;450690;450698;1;1;kWh;m3;20;8;NULL;NULL;NULL;NULL;NULL;20;333
1197178;2023-11-21 19:46:11.653;525,1;14;137691;4000;0;NULL;630,3;0;525,1;1;651;NULL;2023-11-21 20:28:41.880;NULL;NULL;NULL;NULL;2023-11-21 20:09:25.617;2023-11-21 20:20:49.163;3792769;3792785;9533244;9534484;1;1;kWh;m3;16;1240;9791374;9791578;0,01;kWh;2,04;18,04;7326
1197177;2023-11-21 19:44:46.250;338;9;137692;3000;0;NULL;400;0;338;1;649;NULL;2023-11-21 20:10:42.287;NULL;NULL;4;NULL;2023-11-21 19:53:00.630;2023-11-21 20:01:54.717;1005696;1005712;450681;450688;1;1;kWh;m3;16;7;NULL;NULL;NULL;NULL;NULL;16;331
1197176;2023-11-21 19:35:01.563;338;8;137692;3000;0;NULL;400;0;338;1;650;NULL;2023-11-21 20:03:41.943;NULL;NULL;6;NULL;2023-11-21 19:43:52.347;2023-11-21 19:51:56.570;1005674;1005694;450672;450680;1;1;kWh;m3;20;8;NULL;NULL;NULL;NULL;NULL;20;329
1197175;2023-11-21 19:32:47.130;525,4;13;137691;4000;0;NULL;630,6;0;525,4;1;651;NULL;2023-11-21 20:16:42.013;NULL;NULL;NULL;NULL;2023-11-21 19:56:42.473;2023-11-21 20:08:40.890;3792751;3792768;9532010;9533244;1;1;kWh;m3;17;1234;9791146;9791364;0,01;kWh;2,18;19,18;7325
1197174;2023-11-21 19:25:54.313;339;7;137692;3000;0;NULL;399,8;0;339;1;650;NULL;2023-11-21 19:51:42.547;NULL;NULL;6;NULL;2023-11-21 19:34:15.530;2023-11-21 19:42:36.413;1005652;1005671;450663;450671;1;1;kWh;m3;19;8;NULL;NULL;NULL;NULL;NULL;19;327
1197173;2023-11-21 19:20:39.167;524,7;12;137691;4000;0;NULL;630,3;0;524,7;1;651;NULL;2023-11-21 20:06:42.663;NULL;NULL;NULL;NULL;2023-11-21 19:45:09.817;2023-11-21 19:56:17.840;3792734;3792751;9530777;9532010;1;1;kWh;m3;17;1233;9790918;9791134;0,01;kWh;2,16;19,16;7324
1197172;2023-11-21 19:16:03.773;338,9;6;137692;3000;0;NULL;400;0;338,9;1;653;NULL;2023-11-21 19:42:42.140;NULL;NULL;NULL;NULL;2023-11-21 19:24:36.647;2023-11-21 19:33:14.340;1005630;1005650;450654;450662;1;1;kWh;m3;20;8;NULL;NULL;NULL;NULL;NULL;20;325
1197171;2023-11-21 19:07:58.933;524,1;11;137691;4000;0;NULL;629,9;0;524,1;1;651;NULL;2023-11-21 19:50:42.677;NULL;NULL;NULL;NULL;2023-11-21 19:32:35.370;2023-11-21 19:44:15.213;3792717;3792734;9529542;9530777;1;1;kWh;m3;17;1235;9790690;9790911;0,01;kWh;2,21;19,21;7323
1197170;2023-11-21 19:06:30.827;340,3;5;137692;3000;0;NULL;400;0;340,3;1;653;NULL;2023-11-21 19:33:42.290;NULL;NULL;NULL;NULL;2023-11-21 19:15:31.140;2023-11-21 19:23:07.673;1005609;1005625;450645;450653;1;1;kWh;m3;16;8;NULL;NULL;NULL;NULL;NULL;16;323
1197169;2023-11-21 18:57:49.327;339,9;4;137692;3000;0;NULL;400;0;339,9;1;653;NULL;2023-11-21 19:23:42.807;NULL;NULL;NULL;NULL;2023-11-21 19:05:48.680;2023-11-21 19:13:54.070;1005587;1005606;450636;450644;1;1;kWh;m3;19;8;NULL;NULL;NULL;NULL;NULL;19;321
1197168;2023-11-21 18:55:33.967;524,7;10;137691;4000;0;NULL;629,8;0;524,7;1;651;NULL;2023-11-21 19:38:41.883;NULL;NULL;NULL;NULL;2023-11-21 19:20:12.280;2023-11-21 19:31:43.443;3792700;3792717;9528481;9529542;1;1;kWh;m3;17;1061;9790460;9790683;0,01;kWh;2,23;19,23;7322
1197167;2023-11-21 18:46:42.970;339,8;3;137692;3000;0;NULL;400;0;339,8;1;654;NULL;2023-11-21 19:13:42.583;NULL;NULL;NULL;NULL;2023-11-21 18:55:34.573;2023-11-21 19:04:06.453;1005564;1005583;450626;450635;1;1;kWh;m3;19;9;NULL;NULL;NULL;NULL;NULL;19;320
1197166;2023-11-21 18:43:29.193;524,2;9;137691;4000;0;NULL;629,4;0;524,2;1;651;NULL;2023-11-21 19:26:42.083;NULL;NULL;NULL;NULL;2023-11-21 19:07:30.323;2023-11-21 19:19:28.083;3792682;3792699;9527440;9528481;1;1;kWh;m3;17;1041;9790230;9790453;0,01;kWh;2,23;19,23;7321
1197165;2023-11-21 18:31:01.460;524,7;8;137691;4000;0;NULL;629,7001;0;524,7;1;651;NULL;2023-11-21 19:13:42.563;NULL;NULL;NULL;NULL;2023-11-21 18:54:56.097;2023-11-21 19:06:46.910;3792665;3792682;9526204;9527440;1;1;kWh;m3;17;1236;9789849;9790222;0,01;kWh;3,73;20,73;7320
1197164;2023-11-21 18:29:39.490;340,1;2;137692;3000;0;NULL;400;0;340,1;1;654;NULL;2023-11-21 19:04:42.200;NULL;NULL;NULL;NULL;2023-11-21 18:45:55.803;2023-11-21 18:54:30.287;1005542;1005561;450614;450625;1;1;kWh;m3;19;11;NULL;NULL;NULL;NULL;NULL;19;318
1197163;2023-11-21 18:22:17.000;339,9;1;137692;3000;0;NULL;400;0;339,9;1;654;NULL;2023-11-21 18:49:42.120;NULL;NULL;NULL;NULL;2023-11-21 18:29:15.120;2023-11-21 18:37:51.693;1005505;1005525;450602;450612;1;1;kWh;m3;20;10;NULL;NULL;NULL;NULL;NULL;20;316
1197162;2023-11-21 18:18:35.700;524,8;7;137691;4000;0;NULL;629,9;0;524,8;1;651;NULL;2023-11-21 19:02:42.537;NULL;NULL;NULL;NULL;2023-11-21 18:42:37.410;2023-11-21 18:54:30.390;3792648;3792664;9524968;9526204;1;1;kWh;m3;16;1236;9789596;9789829;0,01;kWh;2,33;18,33;7319
1197161;2023-11-21 18:07:44.740;342,7;11;137690;3000;0;NULL;402,3;0;342,7;1;618;NULL;2023-11-21 18:29:42.200;NULL;NULL;NULL;NULL;2023-11-21 18:14:32.467;2023-11-21 18:21:03.490;1005470;1005486;450589;450598;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;314
1197160;2023-11-21 18:06:38.697;524,4;6;137691;4000;0;NULL;629,6;0;524,4;1;651;NULL;2023-11-21 18:49:42.100;NULL;NULL;NULL;NULL;2023-11-21 18:30:16.013;2023-11-21 18:41:54.780;3792631;3792647;9523734;9524968;1;1;kWh;m3;16;1234;9789374;9789593;0,01;kWh;2,19;18,19;7318
1197159;2023-11-21 18:00:31.233;341,9;10;137690;3000;0;NULL;400,6;0;341,9;1;618;NULL;2023-11-21 18:22:42.677;NULL;NULL;NULL;NULL;2023-11-21 18:06:54.383;2023-11-21 18:13:31.540;1005453;1005468;450580;450589;1;1;kWh;m3;15;9;NULL;NULL;NULL;NULL;NULL;15;312
1197158;2023-11-21 17:53:51.637;524,4;5;137691;4000;0;NULL;629,9;0;524,4;1;652;NULL;2023-11-21 18:36:42.383;NULL;NULL;NULL;NULL;2023-11-21 18:18:16.710;2023-11-21 18:29:50.370;3792614;3792631;9522499;9523734;1;1;kWh;m3;17;1235;9789152;9789371;0,01;kWh;2,19;19,19;7317
1197157;2023-11-21 17:53:03.250;343,5;9;137690;3000;0;NULL;401,8;0;343,5;1;618;NULL;2023-11-21 18:14:42.583;NULL;NULL;NULL;NULL;2023-11-21 17:59:12.753;2023-11-21 18:05:52.687;1005435;1005451;450570;450580;1;1;kWh;m3;16;10;NULL;NULL;NULL;NULL;NULL;16;310
1197156;2023-11-21 17:45:56.990;342,1;8;137690;3000;0;NULL;400,3;0;342,1;1;618;NULL;2023-11-21 18:07:42.637;NULL;NULL;NULL;NULL;2023-11-21 17:51:53.353;2023-11-21 17:58:46.887;1005418;1005435;450561;450570;1;1;kWh;m3;17;9;NULL;NULL;NULL;NULL;NULL;17;308
1197155;2023-11-21 17:41:40.997;524,9;4;137691;4000;0;NULL;629,7001;0;524,9;1;652;NULL;2023-11-21 18:24:42.553;NULL;NULL;NULL;NULL;2023-11-21 18:05:52.790;2023-11-21 18:17:34.783;3792597;3792613;9521278;9522499;1;1;kWh;m3;16;1221;9788923;9789143;0,01;kWh;2,2;18,2;7316
1197154;2023-11-21 17:37:45.783;343,6;7;137690;3000;0;NULL;401,9;0;343,6;1;618;NULL;2023-11-21 17:59:42.270;NULL;NULL;NULL;NULL;2023-11-21 17:45:24.797;2023-11-21 17:51:14.833;1005403;1005417;450552;450561;1;1;kWh;m3;14;9;NULL;NULL;NULL;NULL;NULL;14;306
1197153;2023-11-21 17:30:34.317;344;6;137690;3000;0;NULL;400,4;0;344;1;618;NULL;2023-11-21 18:32:16.500;1;32;NULL;NULL;2023-11-21 17:37:20.477;2023-11-21 17:44:28.247;1005385;1005400;450543;450552;1;1;kWh;m3;15;9;NULL;NULL;NULL;NULL;NULL;15;304
1197152;2023-11-21 17:29:03.313;525,1;3;137691;4000;0;NULL;629,9;0;525,1;1;652;NULL;2023-11-21 18:12:41.857;NULL;NULL;NULL;NULL;2023-11-21 17:53:20.960;2023-11-21 18:04:19.790;3792580;3792594;9520046;9521221;1;1;kWh;m3;14;1175;9788692;9788885;0,01;kWh;1,93;15,93;7315
1197151;2023-11-21 17:23:37.890;344,1;5;137690;3000;0;NULL;401,9;0;344,1;1;618;NULL;2023-11-21 17:46:41.857;NULL;NULL;NULL;NULL;2023-11-21 17:29:45.120;2023-11-21 17:36:30.897;1005368;1005384;450533;450542;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;302
1197150;2023-11-21 17:16:48.993;524,8;2;137691;4000;0;NULL;629,9;0;524,8;1;651;NULL;2023-11-21 18:00:42.807;NULL;NULL;NULL;NULL;2023-11-21 17:41:15.810;2023-11-21 17:52:48.317;3792563;3792578;9518828;9520046;1;1;kWh;m3;15;1218;9788472;9788675;0,01;kWh;2,03;17,03;7314
1197149;2023-11-21 17:15:35.240;344;4;137690;3000;0;NULL;401,8;0;344;1;618;NULL;2023-11-21 17:37:41.943;NULL;NULL;NULL;NULL;2023-11-21 17:23:07.127;2023-11-21 17:29:18.840;1005350;1005367;450524;450533;1;1;kWh;m3;17;9;NULL;NULL;NULL;NULL;NULL;17;300
1197148;2023-11-21 17:05:11.373;343,6;3;137690;3000;0;NULL;401,8;0;343,6;1;618;NULL;2023-11-21 17:30:42.007;NULL;NULL;NULL;NULL;2023-11-21 17:14:51.027;2023-11-21 17:21:42.340;1005334;1005349;450513;450523;1;1;kWh;m3;15;10;NULL;NULL;NULL;NULL;NULL;15;298
1197147;2023-11-21 17:04:44.000;524,8;1;137691;4000;0;NULL;629,5;0;524,8;1;651;NULL;2023-11-21 17:48:42.760;NULL;NULL;NULL;NULL;2023-11-21 17:28:31.097;2023-11-21 17:40:27.813;3792545;3792562;9517596;9518828;1;1;kWh;m3;17;1232;9788079;9788461;0,01;kWh;3,82;20,82;7313
1197146;2023-11-21 16:56:47.903;343,5;2;137690;3000;0;NULL;401,7;0;343,5;1;618;NULL;2023-11-21 17:19:42.573;NULL;NULL;NULL;NULL;2023-11-21 17:04:47.427;2023-11-21 17:10:59.287;1005308;1005325;450502;450512;1;1;kWh;m3;17;10;NULL;NULL;NULL;NULL;NULL;17;296
1197145;2023-11-21 16:52:06.567;525,2;6;137689;4000;0;NULL;629,7001;0;525,2;1;651;NULL;2023-11-21 17:34:42.177;NULL;NULL;NULL;NULL;2023-11-21 17:16:19.187;2023-11-21 17:27:52.910;3792528;3792545;9516366;9517596;1;1;kWh;m3;17;1230;9787850;9788069;0,01;kWh;2,19;19,19;7312
1197144;2023-11-21 16:46:57.000;344,6;1;137690;3000;0;NULL;401,8;0;344,6;1;618;NULL;2023-11-21 17:12:41.910;NULL;NULL;NULL;NULL;2023-11-21 16:56:22.563;2023-11-21 17:01:43.280;1005291;1005302;450491;450498;1;1;kWh;m3;11;7;NULL;NULL;NULL;NULL;NULL;11;294
1197143;2023-11-21 16:39:33.590;524,6;5;137689;4000;0;NULL;629,6;0;524,6;1;651;NULL;2023-11-21 17:22:42.160;NULL;NULL;NULL;NULL;2023-11-21 17:04:47.530;2023-11-21 17:15:36.090;3792511;3792528;9515135;9516366;1;1;kWh;m3;17;1231;9787618;9787841;0,01;kWh;2,23;19,23;7311
1197142;2023-11-21 16:33:49.530;340,8;10;137687;3000;0;NULL;400;0;340,8;1;635;NULL;2023-11-21 17:03:47.337;NULL;NULL;NULL;NULL;2023-11-21 16:44:17.517;2023-11-21 16:51:21.143;1005263;1005279;450479;450489;1;1;kWh;m3;16;10;NULL;NULL;NULL;NULL;NULL;16;292
1197141;2023-11-21 16:27:31.353;525;4;137689;4000;0;NULL;629,8;0;525;1;651;NULL;2023-11-21 17:10:42.487;NULL;NULL;NULL;NULL;2023-11-21 16:51:21.250;2023-11-21 17:03:15.213;3792493;3792509;9513920;9515122;1;1;kWh;m3;16;1202;9787386;9787590;0,01;kWh;2,04;18,04;7310
1197140;2023-11-21 16:23:05.710;340;9;137687;3000;0;NULL;399,9;0;340;1;635;NULL;2023-11-21 16:50:41.793;NULL;NULL;NULL;NULL;2023-11-21 16:33:13.393;2023-11-21 16:40:47.377;1005238;1005256;450467;450478;1;1;kWh;m3;18;11;NULL;NULL;NULL;NULL;NULL;18;290
1197139;2023-11-21 16:13:47.943;339,8;8;137687;3000;0;NULL;399,9;0;339,8;1;635;NULL;2023-11-21 16:38:42.153;NULL;NULL;NULL;NULL;2023-11-21 16:22:49.203;2023-11-21 16:29:49.880;1005213;1005230;450456;450466;1;1;kWh;m3;17;10;NULL;NULL;NULL;NULL;NULL;17;288
1197138;2023-11-21 16:09:06.723;524,6;3;137689;4000;0;NULL;629,3;0;524,6;1;651;NULL;2023-11-21 16:57:41.817;NULL;NULL;NULL;NULL;2023-11-21 16:38:56.950;2023-11-21 16:50:50.933;3792477;3792493;9512878;9513920;1;1;kWh;m3;16;1042;9787158;9787382;0,01;kWh;2,24;18,24;7309
1197137;2023-11-21 15:58:30.220;340,5;7;137687;3000;0;NULL;400;0;340,5;1;635;NULL;2023-11-21 16:29:42.163;NULL;NULL;NULL;NULL;2023-11-21 16:12:58.823;2023-11-21 16:21:02.770;1005193;1005210;450444;450456;1;1;kWh;m3;17;12;NULL;NULL;NULL;NULL;NULL;17;286
1197136;2023-11-21 15:46:18.490;341,2;6;137687;3000;0;NULL;399,9;0;341,2;1;635;NULL;2023-11-21 16:20:43.003;NULL;NULL;NULL;NULL;2023-11-21 15:57:41.453;2023-11-21 16:05:23.333;1005158;1005174;450431;450441;1;1;kWh;m3;16;10;NULL;NULL;NULL;NULL;NULL;16;284
